AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
1038,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1013,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1077,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1064,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1032,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1099,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1021,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1068,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1077,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1061,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1030,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1032,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1075,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1048,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1012,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1091,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1082,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1090,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1026,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1029,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1087,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1023,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1048,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1072,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1015,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1074,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1088,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1048,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1027,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1007,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1093,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1022,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1054,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1083,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1020,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1090,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1043,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1009,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1029,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1031,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1050,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1010,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1025,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1023,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1068,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1016,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1008,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1084,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1014,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1096,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1079,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1074,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1067,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1001,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1049,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1096,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1055,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1039,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1059,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1046,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1014,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1029,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1028,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1022,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1042,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1065,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1039,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1085,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1054,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1083,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1041,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1064,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1057,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1075,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1079,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1021,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1080,1597,BRADESCO,PEDRO,DEPOSITO,2022-02-04T16:30:47,297.43
1039,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1044,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1087,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1069,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1066,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1027,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1085,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1001,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1085,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1059,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1100,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1081,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1060,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1024,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1065,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1058,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1093,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1035,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1093,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1053,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1017,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1074,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1063,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1090,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1035,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1048,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1059,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1043,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1033,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1088,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1080,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1016,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1036,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1019,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1063,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1094,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1093,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1064,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1029,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1009,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1037,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1034,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1016,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1099,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1070,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1048,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1031,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1020,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1091,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1041,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1091,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1032,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1016,1597,BRADESCO,PEDRO,DEPOSITO,2022-02-04T16:30:47,297.43
1096,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1071,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1047,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1030,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1043,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1068,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1091,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1022,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1077,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1021,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1035,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1032,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1022,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1052,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1020,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1069,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1100,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1075,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1006,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1008,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1078,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1069,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1029,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1049,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1094,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1069,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1018,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1086,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1071,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1015,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1058,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1051,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1049,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1015,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1003,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1025,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1083,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1086,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1066,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1094,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1029,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1030,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1080,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1086,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1030,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1025,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1041,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1018,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1070,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1021,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1049,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1011,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1010,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1085,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1039,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1016,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1048,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1060,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1015,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1021,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1058,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1045,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1037,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1059,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1085,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1007,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1082,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1052,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1046,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1070,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1045,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1019,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1100,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1014,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1075,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1058,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1041,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1059,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1045,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1071,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1081,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1002,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1061,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1058,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1025,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1057,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1073,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1047,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1032,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1079,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1020,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1085,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1056,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1064,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1029,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1015,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1100,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1025,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1002,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1068,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1010,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1080,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1035,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1076,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1060,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1097,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1064,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1090,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1061,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1047,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1015,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1066,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1064,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1093,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1041,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1039,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1059,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1093,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1089,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1006,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1093,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1024,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1071,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1039,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1001,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1056,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1079,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1089,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1100,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1089,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1008,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1023,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1090,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1064,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1099,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1082,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1048,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1005,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1073,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1073,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1071,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1047,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1017,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1077,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1057,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1007,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1064,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1050,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1087,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1028,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1027,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1036,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1012,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1024,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1054,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1080,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1013,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1082,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1083,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1072,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1047,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1052,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1092,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1048,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1004,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1037,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1099,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1093,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1076,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1058,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1071,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1032,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1089,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1008,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1090,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1055,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1036,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1046,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1016,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1067,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1019,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1067,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1008,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1093,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1076,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1070,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1010,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1042,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1048,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1014,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1037,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1088,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1055,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1009,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1027,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1036,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1059,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1022,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1065,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1056,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1026,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1081,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1078,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1058,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1033,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1003,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1028,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
